Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min
20517.71346161141,-1452931.265357079,-231.80644112083385,9247.103075737543,-74.69200534835866,9.687744648972416,-37.72510761635229,190.21382122458806,2988.1279723022426,-58.46217453326329,1566.313616159145,-609.2275511833741,74976390.16120501,140143.96068167937,-8790420.726569962,-15411686.182827964,3056770.130133584,-5974033.102423174,3372503.757337725,814367.2895685858,-13524332.505672164,-17633051.204049177,9265934.339184511,-402497.2782083098,-12838493.861007823,-126095.94053812232,-4165957.6112921406,11051941.074254977,376567.99169880233,-2663072.9640279803,115139.96813966098,41195.36892154141,30.6558876941849,6339.165298900843,516.2164050904062,-1308.7320048187155,-544008.8412162279,-0.1401511615631137,1.0708987101389995,1.2818884577445298,8.277524186163305,-6778.42948388055,1726.1077135440937,12574.73915719059,162.21148485535156,-159557.4411507831,-296341.79257455893,-1977073.3911634898,-1518434.5774379075,-20842306.23699287,1716563.6843836922,18306415.203538537
-21026.945956943706,10813923.421624737,-1429.13056285989,-1116.4602434176768,344.57222393649147,76.59885631747206,53.348286376277585,78.65050020444822,577.1732837891695,-13.71683745447298,1093.5629757275335,-1846.8360227064832,39322801.49544035,429369.6998610618,3427071.506842082,13311158.839474315,-19600635.518063053,2590432.5105765485,55696121.98215299,3236811.1274706926,-1846381.4282815754,-16285949.09396909,-12313162.783051182,-35777768.430839114,14264092.218292153,-8476893.17427292,12404563.735954829,10478818.289002242,24917264.099142954,-866091.9748520841,237266.99976492563,10040.029176652275,11.049660488875077,447.50909113544185,-306.1204398506915,113.49447175226814,-1549353.8561525983,0.020100907894165965,0.2182670043151786,0.5858079943778121,-187.7174247325701,8735.42032024323,-22808.149649828345,1600.515509954548,-1587.154252547025,2190568.209701217,-6736.093956248733,-869846.690595248,493095.15232492104,-78703731.14915042,-17475158.2071801,-6129284.706493888
-18181.12450012662,11542460.167904366,-1401.0035122475028,-1687.9532055390698,297.7969684138495,78.17662906588981,63.60300292274831,102.34843044265311,692.3055684054327,-9.070498093062852,1136.9552144397412,-1856.1660181447514,42331256.77970673,424880.5632262863,2833293.1568309283,13381370.912588928,-19429308.682459556,2633434.163624818,58404503.126706965,3626832.2062568553,-1227918.5755749233,-20551980.08491282,-11591096.007010201,-38226277.20596188,13905817.227276381,-8866805.75388256,11564838.144254364,11456537.456380984,23748885.95669413,-1067780.8477328485,214861.86083929593,7331.423615607815,12.08334912783069,316.1583937780571,-345.0481637990523,137.45282694426973,-1502404.3031606283,0.01654259918057821,0.17939400659267862,0.557726767669517,-230.54325864973006,8849.043776814617,-23147.002559634708,2406.6228861758254,-1619.405049323322,2150349.77501045,-80414.8281369575,-758705.9850834691,447615.5946403895,-77036687.0507556,-15116679.595904902,-5022279.622454658
20041.971556892175,-2209653.6636790093,-251.73287776630937,9228.041638787021,-75.53262388682575,12.105544167013157,-35.3614110906272,187.0327538436264,3036.4900694524276,-57.38050998530722,1548.4193919089437,-622.5779088120535,74592557.2037482,132682.62577814778,-8610439.235681118,-15882410.746816203,3825218.483674284,-5957894.856012384,4850299.528462106,932035.4904463592,-13680607.822014488,-17138811.480038635,8733355.281044574,-213691.38973394595,-12857346.018488823,-112064.29526201705,-3759612.6505490597,11105548.699408196,374302.5668941078,-2676025.329552018,99527.54604302856,41015.95120397878,30.525017759350437,6431.3111562503655,518.3383147565892,-1267.1843305553787,-573699.7048303288,-0.14203054890725847,1.0890135981986362,1.304433790320962,6.174540240590289,-6869.005247970403,1811.7413080672204,12899.953904299813,187.4365007058426,-189916.90954207163,-318470.9778663603,-1998755.0097689833,-1518275.556401518,-21427957.310477022,792455.8074020501,18373966.12275362
20085.178517570035,-3090504.3649103027,-243.94399242624658,9033.422895024576,-48.39047927957901,10.667957573124095,-31.415902575741825,192.08318099201801,3040.780952179395,-60.3973634680221,1563.5998036914998,-638.9560361129172,73788986.18588655,139354.50182819483,-8736364.558560772,-15563891.083917547,3227822.0882159052,-5954998.094007806,4302460.939241849,1078956.9038595106,-13606018.52697825,-18014763.327761404,9120698.508745315,9151.997380269691,-12714775.261618217,189103.80775032705,-4268973.489336481,10808234.817902327,1785852.4567519973,-2674467.918490179,112637.8996636756,42006.77119013181,30.950918772284858,6345.531377034185,528.9933867901791,-1287.807673313276,-566695.9762256144,-0.13446266210997837,1.0902373283092794,1.3021381529964042,11.52988207765165,-6628.2306067270665,1979.2058749282915,12618.616094953795,189.97759854079635,-147984.76618750914,-299616.33250377845,-1997388.1304841205,-1512994.9160929432,-22183432.908531554,1255909.5136562008,18804950.899000667
-20187.651757525233,15016215.77092437,-1454.2183635450735,-1405.1977146044187,275.4437751839028,80.24393871105165,52.16621073591601,102.12732877396282,699.7354369309949,-15.249428997138061,1142.7915411892222,-1818.8969274403894,40183805.172297165,409372.2371726206,2946216.350649953,14605966.208499316,-20718929.986349635,2492450.8646703814,59462384.85617506,3782743.168307566,-1496905.12512324,-18506040.51360503,-12622219.249267863,-40094365.63979924,14673650.713457549,-8833673.203971429,10764157.85936794,10517060.610711407,24636632.49466807,-854567.1297563593,208000.73094289808,7254.228924752868,11.85731247985589,254.510537355584,-328.1036104216305,140.9567775495667,-1462892.8746088147,0.01713074425545457,0.1879747721221105,0.5826156923774047,-197.1511960337908,9252.178237959763,-23088.914498220754,2663.996516641902,-1706.563307400068,2151719.0920055574,-34403.38241506035,-742900.2421474486,429211.9504203019,-79008168.13468584,-14516741.610325918,-7573995.79098437
19946.732756849287,-2152068.7743190397,-222.81731143412972,8937.227209153632,-71.49673532797524,11.299862934514907,-34.598058467199905,192.0235558045525,3073.548238414346,-58.74930491042067,1582.9647553672758,-589.2893731686404,74773170.36703151,136051.23013029603,-8719284.176002065,-15600339.185548432,3707625.2007270968,-6012068.666518661,4263168.713851178,1425636.9921354395,-13396890.842903264,-18156010.946323447,8787231.081845928,-824960.1690568272,-13375959.07607292,100178.34826376126,-3360734.1344386134,10895287.305210445,835233.0111638715,-2666442.150822194,108273.20215266029,40848.12745373968,30.917614207574886,6327.276066820098,519.4678677121112,-1284.2109239512008,-603468.2699108195,-0.13891762482174957,1.0730752510068349,1.3119244614578798,0.38760882076377356,-6712.008199564046,1487.9090376313807,12677.835389957292,180.25606114482872,-190801.34320495627,-318512.73039222154,-1977666.0086974744,-1507117.509200692,-21172720.64172846,844111.2142555825,17857298.60017261
-17597.911256536943,14606383.895629836,-1381.7811106995637,-1936.161729151376,327.92128183809075,79.05883706434992,60.24018517896486,113.76246953782967,555.2688899651582,-16.150223567557447,1151.4924611078022,-1908.6341608123525,42417311.32695321,443651.358175934,3091749.15558643,14502935.100075947,-21074813.554444224,2410650.1692334306,61934027.71964359,3618239.3435448697,-870115.9275311986,-17430924.6508803,-11791285.029791595,-41045242.65979561,13313414.063061662,-9056682.61714997,12132470.826884361,10335482.65007168,24002767.70075476,-1128235.7671773378,218446.21642602142,10841.029762633765,13.227080955058966,333.05150650038206,-350.3171107185217,138.07324494647816,-1483234.3201142317,0.019199296091692606,0.2095606760485913,0.5730008531793821,-231.43362647774725,8365.853153942255,-21855.714084487783,2152.5026871711757,-1701.2455413108614,2122124.344454541,-73984.0815401826,-832236.8942984785,427377.89433301345,-80465380.81506976,-12180366.357154943,-5158637.401343821
-18257.191745344247,11045360.372019382,-1410.6443019231726,-940.1679222987696,345.00490574393143,74.64751058532465,67.6467185548976,110.27765446917947,589.880306527198,-14.029757354026572,1174.1712561703628,-1780.7900730286788,39622672.23129038,413573.18726301054,2900581.203803812,13694892.15408221,-19757757.543614663,2691998.4416111023,56662396.40930873,3409023.117151311,-1007135.1894454211,-16757224.775105165,-12857812.955782926,-38748148.14550209,13803548.283231517,-9486153.492246803,10454697.815309908,11213646.161276642,26894502.5805844,-875826.677457142,210125.57834099673,11707.11970883367,11.942118192261749,359.685217962981,-331.2778887774663,140.58633243755094,-1524118.5856814515,0.011376734462599344,0.18134511604315173,0.57482052530519,-199.18155801081272,9424.051659027587,-21504.322569228178,2725.3722338168604,-1670.5018184853702,2097177.75618725,-80783.1112734358,-712421.3651036503,468903.19608282764,-80078890.87267646,-17249204.633860353,-6653444.184684416
20811.86108091034,-706185.6636904012,-236.23364297765514,9040.98106249003,-62.57338825823487,8.785858501200295,-29.30786631484976,190.88628831465994,3054.050040319045,-57.2777870790572,1553.5666484512324,-606.9515596419551,74456769.7209944,146460.0547766949,-8694058.300885696,-15760222.666657705,3617076.4940905226,-5964549.466107093,5131808.0801763255,812802.8416572413,-13639325.735439673,-18391680.904758826,9231376.032068478,-925218.0283672027,-12998189.701524949,-88988.3853025497,-3832559.0470295716,11135128.007447407,647034.3737938395,-2647048.8586762734,113952.68529014938,41445.124326766825,30.447895474205968,6323.12174151751,525.6626176050531,-1269.6522936447673,-578190.5534091688,-0.13634839275933963,1.0841277453706724,1.2801178388879113,18.455555325501308,-7173.728079606611,1713.9954969290766,12333.487392915935,216.2465514761767,-168757.02527656817,-312888.75878419675,-2021937.5947965598,-1525594.348350461,-21738629.91404685,1329554.7169004343,18102799.245988786
