Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min
-17770.689439980513,7707405.445553845,-1106.5108629103688,3200.423219834329,923.3327078684599,4.387816353855243,210.67021050634423,-409.55306251000866,2196.2552459979524,53.894737668884574,955.9943862600662,1138.029302719707,15726528.058284255,-105762.2632395303,10338232.011270808,11720496.220703693,44118596.227254696,-2302523.8451474844,75701961.54313135,-12985104.603642857,17772342.420308877,-42562190.57014867,-7168031.660192788,46312525.132377595,-26210549.537772913,6452400.927394072,3283404.1000479897,-2774108.9642354487,-25764396.326122575,-110304.47010088527,152754.80055177322,48092.64912570908,-33.91322170820986,-502.23842034357335,480.9060291446385,614.2785135596175,2796353.4417026644,0.27279219099487784,0.9575373108945875,-0.08567794223093678,-112.17740521649065,28340.684378159658,13560.877779014329,-13025.24824350569,1082.900852411058,109702.02384594404,-35884.57651738789,818536.2046352222,296033.0155837834,-33427214.00646576,-10542284.214194298,7686355.851721258
-16876.951741551213,6265927.517023519,-1094.2770610053,3512.009702566157,926.7952417314783,3.8593509767684093,203.3196286921948,-406.8360837942239,2277.604632712366,50.92166656594521,964.0238029019499,1144.9260402652847,15707702.879738735,-111134.18188930239,10509701.774267495,11483529.3939417,44510440.68251094,-2377249.7539246045,75288547.48378837,-12820267.300781967,17487486.098310284,-41925257.6197311,-7092559.911033455,45545325.79816101,-26493209.407662984,6651603.331644133,3078700.1755238636,-2749934.313190228,-25353986.320665892,-95581.05973451221,145296.0997941044,46132.97011696867,-33.500939946161964,-535.4054841552297,489.1650172590832,598.3551829898272,2812599.7724278495,0.26954376471014,0.9596055706518567,-0.09031789940397661,-116.97258649672617,28037.267157331484,13301.223523842447,-12691.230014766803,1060.5845690562776,80648.52066708557,-52121.93528803736,841318.0214758307,300589.2648727087,-34093149.51405281,-9367166.949465904,7796826.225522749
-17752.905860661314,8199626.290641595,-1097.1296468733613,3168.0289337195836,929.5312754266113,5.409421761121028,207.39586618078044,-415.81146572579223,2177.7365043918003,50.39267606815793,932.5076612337084,1164.2043227330735,15560353.484734997,-101228.64325927573,10432627.74255029,11547252.829527268,44031508.705160394,-2354385.5472765076,74910634.64221703,-13050972.206651153,17976403.90047498,-41401179.41110006,-7211438.307175281,44342459.92763628,-26712528.327261023,6434226.844488013,3280808.7807391696,-2951950.5465439125,-24926999.194956556,-89896.15324679484,147467.79045908098,47134.77153614806,-32.62856119289407,-503.8268520112458,493.69716142646735,623.0091413265529,2771194.3152547255,0.2752833466781261,0.9564719981706382,-0.08462676953741743,-123.34727308811907,28549.06834610263,13940.136052901304,-12688.369877132589,1092.788351359348,144919.59048549447,-11645.242654967049,873160.6801630185,327574.0078277672,-33934281.962510094,-9633130.987649418,6527659.942898952
-18706.221869763704,12941040.483820122,-1453.487396802653,-1125.5029785764334,322.36120261420854,78.89872065039042,50.65540912993655,111.42259852982892,548.9554654931956,-17.956841564609277,1143.7240003861177,-1790.6758112525272,39442693.58109637,443477.48191353393,3202563.7023257324,13279949.598056959,-19297031.52065949,2401343.6684253574,55959131.14007494,3432086.629034778,-1254347.7014517365,-19063894.02232886,-11946914.704552997,-37908800.16860503,14868096.794685118,-9069788.164831975,12073794.721233916,9857324.748669928,24027353.195782118,-902795.1686745551,235610.72645916182,10707.851384284046,13.158442943183159,365.919522453084,-351.1213976662119,137.99980409396994,-1361050.0027529742,0.013489489200453023,0.2025557505273723,0.5588617716150753,-177.51291711902886,9387.694954897688,-22398.483883218047,1111.1896497102634,-1633.9460465916059,2193503.5060759266,-81085.71907783837,-798744.9099328773,468946.976313385,-74730865.50820504,-18385288.41890289,-9148575.947831066
-19850.456550927338,12297437.910026394,-1497.2039530845666,-2575.5407475909888,312.50368898286365,76.7825278973346,54.96626342384691,108.12372171251431,472.2305042730708,-6.874223508438668,1182.082733460759,-1799.5206846159654,44168567.51703759,439871.5887324627,2925672.9237802885,13770555.199629242,-17312419.865337327,2224119.5909047727,54243303.73166226,4082818.198578135,-867476.2435303712,-15748082.926190188,-12075870.334578203,-38920440.972362,14810908.899714107,-8981875.620856585,8993310.870069884,10736187.537321823,24832314.12056933,-927212.8285822995,209768.02503815453,10950.711670176634,13.340294964276511,325.52710850941776,-320.4549621814815,120.54531502040317,-1388308.3153116298,0.03002321419041821,0.18219323711002072,0.5244871074136161,-171.1648076991182,9113.43495998113,-24071.342937639616,2350.278057980983,-1648.1981024003935,2232748.1003743922,-98221.6557766423,-705607.9504066313,455088.9868342576,-77820004.2688057,-14546440.583299588,-6421424.252983129
-17410.134225387927,7193198.71593925,-1072.7815505647357,3184.500867909711,907.9986131428494,5.264730263778009,205.92726774241171,-417.779421120288,2291.2147254310353,53.686711291755685,928.7921915594645,1161.3525000712475,15039426.281059634,-107279.0953266861,10389305.71365042,11675066.000710035,42824489.56770677,-2368032.120186252,74461013.6146731,-12700100.254742809,17709164.205085512,-41844191.41061658,-7240882.7756674085,45204391.03016354,-26343712.539998576,6476762.32823605,3116095.7875666213,-2975670.813894419,-24659881.740984228,-92215.73110959903,149049.7319489452,47009.027047522155,-33.59459038776154,-433.8038153100065,484.7563765353165,627.622361190754,2835318.1853326797,0.2698693406002459,0.9601186044838927,-0.08765169489664654,-104.6994118503712,28516.106469644932,14033.597232934353,-13060.343954172884,1084.2853734654977,103325.75233325084,-9598.939512244397,849968.9719036713,271841.29239821655,-32872674.443364043,-9750885.465252176,6733065.916473396
-17232.248138444473,7691317.246948088,-1096.7836912962118,3615.8272513837846,921.5202739587966,4.251264552592856,201.18851265404754,-412.86849205400586,2251.953411278123,52.72668917695805,953.0696260120651,1153.9495422422876,15774405.354505694,-108128.60681793056,10394576.442611746,11604658.780928481,43422460.933451526,-2219207.680141933,75173699.93745588,-12811579.116058478,17724409.31669763,-41604227.9654606,-7226944.022609551,44999943.984286875,-25774403.527397912,6406748.9856461445,3835558.4837072063,-2692686.6805474088,-26006163.721826054,-98235.57590023665,148806.5157549153,47200.98383202715,-32.81089887001896,-411.5471465793519,496.123131742202,634.8674617769558,2870489.6341418424,0.2757349496389219,0.9758639577910388,-0.0960175026145435,-110.64109148373942,28308.200182539622,13446.432637842703,-12720.960868365572,1088.4117850892835,122925.03941837199,-32452.315386361326,807830.4508493119,311784.837363661,-33937995.752224594,-10798585.033294652,6802537.023143493
-18941.086706709702,11283954.675201382,-1422.5523140467783,-1895.3748293574715,360.4279632613059,75.12743237943229,65.56560131170164,112.30779204539873,458.48045097346653,-9.705055507954668,1120.9185976399428,-1830.207499339861,39913987.979769565,426858.9928534595,2693064.360016544,14036099.536167426,-18180525.89502188,2335800.423085385,56158470.83320606,4131372.8346047774,-2156227.1075950563,-14801562.40072943,-12247464.88098885,-37617462.95227719,14486551.776787529,-8418177.292657819,11165479.28153445,10453353.508036569,24926471.45612332,-935430.5685924531,218007.01127342615,8943.102826239447,12.182627774468134,439.6331231470382,-317.84424649629113,123.28222887952643,-1407399.4844842553,0.010458364415399612,0.22775905279234404,0.5575137052894253,-182.83047256402963,8913.790371444475,-21725.631486471502,1988.8784354095624,-1568.647211465195,2208210.425700562,-70623.44310587975,-717627.4912558937,538791.2878410667,-79312162.08487758,-14760264.18146953,-5363520.702825705
-18188.80913172839,7882812.188408099,-1107.8743117270437,3520.305678828483,912.8242529435269,4.553935101920706,202.37442052286107,-418.41439583575345,2285.1745675794136,54.829793408111485,922.2253664274369,1162.834033565908,16611945.906515907,-103063.0056144394,10558214.020536082,11485332.048742145,44126077.41419963,-2437966.0367527273,76017091.15992117,-13122913.970767304,17430488.15598852,-41921614.53822417,-7220094.525099799,45542344.872143686,-26418937.259492334,6616995.66714835,3053993.8061521966,-3097653.8706733035,-24651582.387892112,-80975.0126754172,149155.0166448192,47286.46607895432,-34.282111864811085,-486.1079404793891,477.6166983323039,628.9839954050882,2731963.6780710295,0.2698858554300244,0.9576381875774362,-0.09120821442004529,-124.25415127317987,28528.29683223056,13802.919298557605,-12462.904586556884,1060.9129904733418,67596.73691213295,-19260.315036040236,840567.2017290621,317035.14410201396,-32861477.150471877,-9791642.515990905,6553944.076726651
-17764.586691020868,11276286.485201772,-1440.8603457819472,-1716.2864442440475,358.1806067236342,77.41513524725235,49.66632694818315,131.44095439784684,669.5265053368655,-8.163938264896501,1087.6316216635666,-1861.9893873405854,41592183.76825256,426750.6126691335,3225871.89401909,13712478.98695696,-18528768.622119136,2306935.6311443252,59541157.3832466,3726181.2568589877,-1822838.5218797373,-17304449.73583094,-11752628.949536007,-38821023.684226274,13954342.588053253,-8654009.051619995,9003031.54564986,10840932.072287735,23938191.07392283,-988156.4826980606,221422.59334618278,9133.461087402613,14.126373077524145,225.2476200641927,-337.36542600814425,139.45873287838532,-1467749.2322183866,0.008354129150129473,0.20501120322263972,0.5515410665294951,-194.55886996609118,9757.288297338175,-23191.94397098597,1461.408140057542,-1618.58064875633,2225347.214277982,-109966.48565910921,-689088.9265149231,505716.47715502424,-79471597.51334822,-15113037.61654552,-9120752.500726772
